generic_name,display_name,reaction_term,count
citalopram,Citalopram (Celexa),URINE ABNORMALITY,95
citalopram,Citalopram (Celexa),ABDOMINAL TENDERNESS,94
citalopram,Citalopram (Celexa),ABNORMAL LOSS OF WEIGHT,94
citalopram,Citalopram (Celexa),ANURIA,94
citalopram,Citalopram (Celexa),DECREASED ACTIVITY,94
citalopram,Citalopram (Celexa),EXPIRED PRODUCT ADMINISTERED,94
citalopram,Citalopram (Celexa),GOITRE,94
citalopram,Citalopram (Celexa),HAND FRACTURE,94
citalopram,Citalopram (Celexa),LIVER FUNCTION TEST INCREASED,94
citalopram,Citalopram (Celexa),LYMPHOEDEMA,94
citalopram,Citalopram (Celexa),ORAL DISCOMFORT,94
citalopram,Citalopram (Celexa),VISUAL FIELD DEFECT,94
citalopram,Citalopram (Celexa),YAWNING,94
citalopram,Citalopram (Celexa),DERMATITIS CONTACT,93
citalopram,Citalopram (Celexa),FORMICATION,93
fluvoxamine,Fluvoxamine (Luvox),DRUG INTERACTION,215
fluvoxamine,Fluvoxamine (Luvox),DRUG INEFFECTIVE,135
fluvoxamine,Fluvoxamine (Luvox),NAUSEA,117
fluvoxamine,Fluvoxamine (Luvox),SOMNOLENCE,114
fluvoxamine,Fluvoxamine (Luvox),ANXIETY,103
fluvoxamine,Fluvoxamine (Luvox),SUICIDAL IDEATION,96
fluvoxamine,Fluvoxamine (Luvox),DEPRESSION,93
fluvoxamine,Fluvoxamine (Luvox),DIZZINESS,87
fluvoxamine,Fluvoxamine (Luvox),FATIGUE,86
fluvoxamine,Fluvoxamine (Luvox),HEADACHE,86
fluvoxamine,Fluvoxamine (Luvox),INSOMNIA,83
fluvoxamine,Fluvoxamine (Luvox),SEROTONIN SYNDROME,81
fluvoxamine,Fluvoxamine (Luvox),PYREXIA,80
fluvoxamine,Fluvoxamine (Luvox),CONDITION AGGRAVATED,79
fluvoxamine,Fluvoxamine (Luvox),SUICIDE ATTEMPT,77
fluvoxamine,Fluvoxamine (Luvox),TREMOR,77
fluvoxamine,Fluvoxamine (Luvox),OFF LABEL USE,75
fluvoxamine,Fluvoxamine (Luvox),VOMITING,75
fluvoxamine,Fluvoxamine (Luvox),TOXICITY TO VARIOUS AGENTS,70
fluvoxamine,Fluvoxamine (Luvox),COMPLETED SUICIDE,69
fluvoxamine,Fluvoxamine (Luvox),DIARRHOEA,67
fluvoxamine,Fluvoxamine (Luvox),MALAISE,64
fluvoxamine,Fluvoxamine (Luvox),OVERDOSE,58
fluvoxamine,Fluvoxamine (Luvox),ASTHENIA,57
fluvoxamine,Fluvoxamine (Luvox),PAIN,57
fluvoxamine,Fluvoxamine (Luvox),FALL,56
fluvoxamine,Fluvoxamine (Luvox),BLOOD CREATINE PHOSPHOKINASE INCREASED,55
fluvoxamine,Fluvoxamine (Luvox),HYPERHIDROSIS,54
fluvoxamine,Fluvoxamine (Luvox),AGITATION,51
fluvoxamine,Fluvoxamine (Luvox),DYSPNOEA,51
fluvoxamine,Fluvoxamine (Luvox),LOSS OF CONSCIOUSNESS,48
fluvoxamine,Fluvoxamine (Luvox),HYPOTENSION,47
fluvoxamine,Fluvoxamine (Luvox),INTENTIONAL OVERDOSE,47
fluvoxamine,Fluvoxamine (Luvox),ALANINE AMINOTRANSFERASE INCREASED,45
fluvoxamine,Fluvoxamine (Luvox),FEELING ABNORMAL,44
fluvoxamine,Fluvoxamine (Luvox),PRURITUS,43
fluvoxamine,Fluvoxamine (Luvox),WEIGHT INCREASED,42
fluvoxamine,Fluvoxamine (Luvox),ELECTROCARDIOGRAM QT PROLONGED,41
fluvoxamine,Fluvoxamine (Luvox),RASH,41
fluvoxamine,Fluvoxamine (Luvox),OBSESSIVE-COMPULSIVE DISORDER,40
fluvoxamine,Fluvoxamine (Luvox),PNEUMONIA,40
fluvoxamine,Fluvoxamine (Luvox),SYNCOPE,40
fluvoxamine,Fluvoxamine (Luvox),TACHYCARDIA,40
fluvoxamine,Fluvoxamine (Luvox),CONSTIPATION,37
fluvoxamine,Fluvoxamine (Luvox),CONFUSIONAL STATE,36
fluvoxamine,Fluvoxamine (Luvox),DECREASED APPETITE,36
fluvoxamine,Fluvoxamine (Luvox),AGGRESSION,35
fluvoxamine,Fluvoxamine (Luvox),CONVULSION,35
fluvoxamine,Fluvoxamine (Luvox),RESTLESSNESS,34
fluvoxamine,Fluvoxamine (Luvox),ARTHRALGIA,33
fluvoxamine,Fluvoxamine (Luvox),NEUROLEPTIC MALIGNANT SYNDROME,33
fluvoxamine,Fluvoxamine (Luvox),IRRITABILITY,32
fluvoxamine,Fluvoxamine (Luvox),BACK PAIN,31
fluvoxamine,Fluvoxamine (Luvox),DEATH,31
fluvoxamine,Fluvoxamine (Luvox),DRUG ABUSE,31
fluvoxamine,Fluvoxamine (Luvox),BLOOD LACTATE DEHYDROGENASE INCREASED,30
fluvoxamine,Fluvoxamine (Luvox),DRUG TOXICITY,30
fluvoxamine,Fluvoxamine (Luvox),ERYTHEMA,30
fluvoxamine,Fluvoxamine (Luvox),RHABDOMYOLYSIS,30
fluvoxamine,Fluvoxamine (Luvox),COUGH,29
fluvoxamine,Fluvoxamine (Luvox),HYPERTENSION,29
fluvoxamine,Fluvoxamine (Luvox),PRODUCT USE IN UNAPPROVED INDICATION,29
fluvoxamine,Fluvoxamine (Luvox),CARDIO-RESPIRATORY ARREST,28
fluvoxamine,Fluvoxamine (Luvox),CHEST PAIN,28
fluvoxamine,Fluvoxamine (Luvox),MEMORY IMPAIRMENT,28
fluvoxamine,Fluvoxamine (Luvox),NASOPHARYNGITIS,28
fluvoxamine,Fluvoxamine (Luvox),TREATMENT NONCOMPLIANCE,28
fluvoxamine,Fluvoxamine (Luvox),WEIGHT DECREASED,28
fluvoxamine,Fluvoxamine (Luvox),ABDOMINAL PAIN UPPER,27
fluvoxamine,Fluvoxamine (Luvox),DISTURBANCE IN ATTENTION,27
fluvoxamine,Fluvoxamine (Luvox),HYPONATRAEMIA,27
fluvoxamine,Fluvoxamine (Luvox),INTENTIONAL SELF-INJURY,27
fluvoxamine,Fluvoxamine (Luvox),PRODUCT DOSE OMISSION ISSUE,27
fluvoxamine,Fluvoxamine (Luvox),ABDOMINAL PAIN,26
fluvoxamine,Fluvoxamine (Luvox),ASPARTATE AMINOTRANSFERASE INCREASED,26
fluvoxamine,Fluvoxamine (Luvox),DEPRESSED LEVEL OF CONSCIOUSNESS,26
fluvoxamine,Fluvoxamine (Luvox),DRUG LEVEL INCREASED,26
fluvoxamine,Fluvoxamine (Luvox),HYPOAESTHESIA,26
fluvoxamine,Fluvoxamine (Luvox),PRODUCT SUBSTITUTION ISSUE,26
fluvoxamine,Fluvoxamine (Luvox),DELIRIUM,25
fluvoxamine,Fluvoxamine (Luvox),DRUG WITHDRAWAL SYNDROME,25
fluvoxamine,Fluvoxamine (Luvox),GAIT DISTURBANCE,25
fluvoxamine,Fluvoxamine (Luvox),OEDEMA PERIPHERAL,25
fluvoxamine,Fluvoxamine (Luvox),PARAESTHESIA,25
fluvoxamine,Fluvoxamine (Luvox),ALTERED STATE OF CONSCIOUSNESS,24
fluvoxamine,Fluvoxamine (Luvox),CHILLS,24
fluvoxamine,Fluvoxamine (Luvox),COVID-19,24
fluvoxamine,Fluvoxamine (Luvox),PAIN IN EXTREMITY,24
fluvoxamine,Fluvoxamine (Luvox),MENTAL DISORDER,23
fluvoxamine,Fluvoxamine (Luvox),RENAL FAILURE ACUTE,23
fluvoxamine,Fluvoxamine (Luvox),ABNORMAL BEHAVIOUR,22
fluvoxamine,Fluvoxamine (Luvox),ACUTE KIDNEY INJURY,22
fluvoxamine,Fluvoxamine (Luvox),AKATHISIA,22
fluvoxamine,Fluvoxamine (Luvox),BLOOD PRESSURE INCREASED,22
fluvoxamine,Fluvoxamine (Luvox),BRONCHITIS,22
fluvoxamine,Fluvoxamine (Luvox),DISORIENTATION,22
fluvoxamine,Fluvoxamine (Luvox),HEART RATE INCREASED,22
fluvoxamine,Fluvoxamine (Luvox),ANAEMIA,21
fluvoxamine,Fluvoxamine (Luvox),COMA,21
fluvoxamine,Fluvoxamine (Luvox),MUSCLE RIGIDITY,21
fluvoxamine,Fluvoxamine (Luvox),MUSCLE SPASMS,21
fluvoxamine,Fluvoxamine (Luvox),MYALGIA,21
fluvoxamine,Fluvoxamine (Luvox),PALPITATIONS,21
fluvoxamine,Fluvoxamine (Luvox),PULMONARY EMBOLISM,21
fluvoxamine,Fluvoxamine (Luvox),BLOOD PRESSURE DECREASED,20
fluvoxamine,Fluvoxamine (Luvox),DEHYDRATION,20
fluvoxamine,Fluvoxamine (Luvox),DYSKINESIA,20
fluvoxamine,Fluvoxamine (Luvox),PSYCHOTIC DISORDER,20
fluvoxamine,Fluvoxamine (Luvox),SOPOR,20
fluvoxamine,Fluvoxamine (Luvox),DIABETES MELLITUS,19
fluvoxamine,Fluvoxamine (Luvox),ADVERSE DRUG REACTION,18
fluvoxamine,Fluvoxamine (Luvox),ALOPECIA,18
fluvoxamine,Fluvoxamine (Luvox),AMNESIA,18
fluvoxamine,Fluvoxamine (Luvox),ASTHMA,18
fluvoxamine,Fluvoxamine (Luvox),BRADYCARDIA,18
fluvoxamine,Fluvoxamine (Luvox),DRY SKIN,18
fluvoxamine,Fluvoxamine (Luvox),HAEMOGLOBIN DECREASED,18
fluvoxamine,Fluvoxamine (Luvox),HALLUCINATION,18
fluvoxamine,Fluvoxamine (Luvox),ILLNESS,18
fluvoxamine,Fluvoxamine (Luvox),MULTIPLE DRUG OVERDOSE INTENTIONAL,18
fluvoxamine,Fluvoxamine (Luvox),MUSCULAR WEAKNESS,18
fluvoxamine,Fluvoxamine (Luvox),MYOCLONUS,18
fluvoxamine,Fluvoxamine (Luvox),PRODUCT QUALITY ISSUE,18
fluvoxamine,Fluvoxamine (Luvox),BIPOLAR DISORDER,17
fluvoxamine,Fluvoxamine (Luvox),BLOOD POTASSIUM INCREASED,17
fluvoxamine,Fluvoxamine (Luvox),CARDIAC ARREST,17
fluvoxamine,Fluvoxamine (Luvox),HYPOGLYCAEMIA,17
fluvoxamine,Fluvoxamine (Luvox),HYPOKALAEMIA,17
fluvoxamine,Fluvoxamine (Luvox),INAPPROPRIATE ANTIDIURETIC HORMONE SECRETION,17
fluvoxamine,Fluvoxamine (Luvox),METABOLIC ACIDOSIS,17
fluvoxamine,Fluvoxamine (Luvox),MYDRIASIS,17
fluvoxamine,Fluvoxamine (Luvox),PULMONARY OEDEMA,17
fluvoxamine,Fluvoxamine (Luvox),RENAL FAILURE,17
fluvoxamine,Fluvoxamine (Luvox),SEDATION,17
fluvoxamine,Fluvoxamine (Luvox),ABDOMINAL DISCOMFORT,16
fluvoxamine,Fluvoxamine (Luvox),ANTIPSYCHOTIC DRUG LEVEL INCREASED,16
fluvoxamine,Fluvoxamine (Luvox),BLOOD CREATININE INCREASED,16
fluvoxamine,Fluvoxamine (Luvox),DEPRESSED MOOD,16
fluvoxamine,Fluvoxamine (Luvox),DRY MOUTH,16
fluvoxamine,Fluvoxamine (Luvox),DYSPHAGIA,16
fluvoxamine,Fluvoxamine (Luvox),HEPATIC FUNCTION ABNORMAL,16
fluvoxamine,Fluvoxamine (Luvox),LETHARGY,16
fluvoxamine,Fluvoxamine (Luvox),MYOGLOBIN URINE PRESENT,16
fluvoxamine,Fluvoxamine (Luvox),PANIC ATTACK,16
fluvoxamine,Fluvoxamine (Luvox),PARANOIA,16
fluvoxamine,Fluvoxamine (Luvox),PLATELET COUNT DECREASED,16
fluvoxamine,Fluvoxamine (Luvox),RESPIRATORY FAILURE,16
fluvoxamine,Fluvoxamine (Luvox),SCHIZOPHRENIA,16
fluvoxamine,Fluvoxamine (Luvox),TOXIC ENCEPHALOPATHY,16
fluvoxamine,Fluvoxamine (Luvox),URINARY TRACT INFECTION,16
fluvoxamine,Fluvoxamine (Luvox),DRUG HYPERSENSITIVITY,15
fluvoxamine,Fluvoxamine (Luvox),DYSARTHRIA,15
fluvoxamine,Fluvoxamine (Luvox),EXTRAPYRAMIDAL DISORDER,15
fluvoxamine,Fluvoxamine (Luvox),HEPATIC ENZYME INCREASED,15
fluvoxamine,Fluvoxamine (Luvox),HOSPITALISATION,15
fluvoxamine,Fluvoxamine (Luvox),HYPERSOMNIA,15
fluvoxamine,Fluvoxamine (Luvox),INCORRECT DOSE ADMINISTERED,15
fluvoxamine,Fluvoxamine (Luvox),INFECTION,15
fluvoxamine,Fluvoxamine (Luvox),NEUTROPENIA,15
fluvoxamine,Fluvoxamine (Luvox),RENAL IMPAIRMENT,15
fluvoxamine,Fluvoxamine (Luvox),THROMBOCYTOPENIA,15
fluvoxamine,Fluvoxamine (Luvox),TROPONIN INCREASED,15
fluvoxamine,Fluvoxamine (Luvox),VERTIGO,15
fluvoxamine,Fluvoxamine (Luvox),WHITE BLOOD CELL COUNT DECREASED,15
fluvoxamine,Fluvoxamine (Luvox),DIPLOPIA,14
fluvoxamine,Fluvoxamine (Luvox),EPILEPSY,14
fluvoxamine,Fluvoxamine (Luvox),GALACTORRHOEA,14
fluvoxamine,Fluvoxamine (Luvox),HEART RATE DECREASED,14
fluvoxamine,Fluvoxamine (Luvox),INFLUENZA,14
fluvoxamine,Fluvoxamine (Luvox),INJECTION SITE PAIN,14
fluvoxamine,Fluvoxamine (Luvox),SINUSITIS,14
fluvoxamine,Fluvoxamine (Luvox),SLEEP DISORDER,14
fluvoxamine,Fluvoxamine (Luvox),SPEECH DISORDER,14
fluvoxamine,Fluvoxamine (Luvox),URINARY RETENTION,14
fluvoxamine,Fluvoxamine (Luvox),WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,14
fluvoxamine,Fluvoxamine (Luvox),AMYLASE INCREASED,13
fluvoxamine,Fluvoxamine (Luvox),ANGER,13
fluvoxamine,Fluvoxamine (Luvox),BLOOD SODIUM DECREASED,13
fluvoxamine,Fluvoxamine (Luvox),C-REACTIVE PROTEIN INCREASED,13
fluvoxamine,Fluvoxamine (Luvox),GAMMA-GLUTAMYLTRANSFERASE INCREASED,13
fluvoxamine,Fluvoxamine (Luvox),HYPERSENSITIVITY,13
fluvoxamine,Fluvoxamine (Luvox),LIVER DISORDER,13
fluvoxamine,Fluvoxamine (Luvox),MANIA,13
fluvoxamine,Fluvoxamine (Luvox),MEDICATION ERROR,13
fluvoxamine,Fluvoxamine (Luvox),MENTAL IMPAIRMENT,13
fluvoxamine,Fluvoxamine (Luvox),MIGRAINE,13
fluvoxamine,Fluvoxamine (Luvox),NECK PAIN,13
fluvoxamine,Fluvoxamine (Luvox),NERVOUSNESS,13
fluvoxamine,Fluvoxamine (Luvox),ORTHOSTATIC HYPOTENSION,13
fluvoxamine,Fluvoxamine (Luvox),SALIVARY HYPERSECRETION,13
fluvoxamine,Fluvoxamine (Luvox),SEPSIS,13
fluvoxamine,Fluvoxamine (Luvox),THERAPY NON-RESPONDER,13
fluvoxamine,Fluvoxamine (Luvox),TORSADE DE POINTES,13
fluvoxamine,Fluvoxamine (Luvox),WITHDRAWAL SYNDROME,13
fluvoxamine,Fluvoxamine (Luvox),ATRIAL FIBRILLATION,12
fluvoxamine,Fluvoxamine (Luvox),BLOOD ALKALINE PHOSPHATASE INCREASED,12
fluvoxamine,Fluvoxamine (Luvox),CONTUSION,12
fluvoxamine,Fluvoxamine (Luvox),DRUG DEPENDENCE,12
fluvoxamine,Fluvoxamine (Luvox),DRUG INTOLERANCE,12
fluvoxamine,Fluvoxamine (Luvox),DYSPEPSIA,12
fluvoxamine,Fluvoxamine (Luvox),LONG QT SYNDROME,12
fluvoxamine,Fluvoxamine (Luvox),MUSCULOSKELETAL STIFFNESS,12
fluvoxamine,Fluvoxamine (Luvox),NIGHTMARE,12
fluvoxamine,Fluvoxamine (Luvox),OEDEMA,12
fluvoxamine,Fluvoxamine (Luvox),PRODUCT USE ISSUE,12
fluvoxamine,Fluvoxamine (Luvox),SHOCK,12
fluvoxamine,Fluvoxamine (Luvox),SLEEP APNOEA SYNDROME,12
fluvoxamine,Fluvoxamine (Luvox),SWELLING FACE,12
fluvoxamine,Fluvoxamine (Luvox),THERAPEUTIC PRODUCT EFFECT INCOMPLETE,12
fluvoxamine,Fluvoxamine (Luvox),VISION BLURRED,12
fluvoxamine,Fluvoxamine (Luvox),BALANCE DISORDER,11
fluvoxamine,Fluvoxamine (Luvox),BODY TEMPERATURE DECREASED,11
fluvoxamine,Fluvoxamine (Luvox),DRUG REACTION WITH EOSINOPHILIA AND SYSTEMIC SYMPTOMS,11
fluvoxamine,Fluvoxamine (Luvox),DYSURIA,11
fluvoxamine,Fluvoxamine (Luvox),GASTROOESOPHAGEAL REFLUX DISEASE,11
fluvoxamine,Fluvoxamine (Luvox),GRAND MAL CONVULSION,11
fluvoxamine,Fluvoxamine (Luvox),HAEMATURIA,11
fluvoxamine,Fluvoxamine (Luvox),INAPPROPRIATE SCHEDULE OF PRODUCT ADMINISTRATION,11
fluvoxamine,Fluvoxamine (Luvox),PRODUCT ADMINISTRATION INTERRUPTED,11
fluvoxamine,Fluvoxamine (Luvox),RESPIRATORY ARREST,11
fluvoxamine,Fluvoxamine (Luvox),SEIZURE,11
fluvoxamine,Fluvoxamine (Luvox),SELF INJURIOUS BEHAVIOUR,11
fluvoxamine,Fluvoxamine (Luvox),SEPTIC SHOCK,11
fluvoxamine,Fluvoxamine (Luvox),STRESS,11
fluvoxamine,Fluvoxamine (Luvox),TINNITUS,11
fluvoxamine,Fluvoxamine (Luvox),TYPE 2 DIABETES MELLITUS,11
fluvoxamine,Fluvoxamine (Luvox),UNEVALUABLE EVENT,11
fluvoxamine,Fluvoxamine (Luvox),UPPER RESPIRATORY TRACT INFECTION,11
fluvoxamine,Fluvoxamine (Luvox),URTICARIA,11
fluvoxamine,Fluvoxamine (Luvox),WHITE BLOOD CELL COUNT INCREASED,11
fluvoxamine,Fluvoxamine (Luvox),AFFECTIVE DISORDER,10
fluvoxamine,Fluvoxamine (Luvox),ANOREXIA,10
fluvoxamine,Fluvoxamine (Luvox),APATHY,10
fluvoxamine,Fluvoxamine (Luvox),BLOOD UREA INCREASED,10
fluvoxamine,Fluvoxamine (Luvox),CARDIAC DISORDER,10
fluvoxamine,Fluvoxamine (Luvox),CATATONIA,10
fluvoxamine,Fluvoxamine (Luvox),CHEST DISCOMFORT,10
fluvoxamine,Fluvoxamine (Luvox),CRYING,10
fluvoxamine,Fluvoxamine (Luvox),DELUSION,10
fluvoxamine,Fluvoxamine (Luvox),DISCOMFORT,10
fluvoxamine,Fluvoxamine (Luvox),DRUG EXPOSURE DURING PREGNANCY,10
fluvoxamine,Fluvoxamine (Luvox),ENCEPHALOPATHY,10
fluvoxamine,Fluvoxamine (Luvox),GRANULOCYTOPENIA,10
fluvoxamine,Fluvoxamine (Luvox),HAEMATEMESIS,10
fluvoxamine,Fluvoxamine (Luvox),HAEMATOCRIT DECREASED,10
fluvoxamine,Fluvoxamine (Luvox),"HALLUCINATION, AUDITORY",10
fluvoxamine,Fluvoxamine (Luvox),INTERSTITIAL LUNG DISEASE,10
fluvoxamine,Fluvoxamine (Luvox),LEUKOPENIA,10
fluvoxamine,Fluvoxamine (Luvox),MULTIPLE DRUG OVERDOSE,10
fluvoxamine,Fluvoxamine (Luvox),OROPHARYNGEAL PAIN,10
fluvoxamine,Fluvoxamine (Luvox),POLLAKIURIA,10
fluvoxamine,Fluvoxamine (Luvox),POTENTIATING DRUG INTERACTION,10
fluvoxamine,Fluvoxamine (Luvox),PULMONARY CONGESTION,10
fluvoxamine,Fluvoxamine (Luvox),SINUS TACHYCARDIA,10
fluvoxamine,Fluvoxamine (Luvox),ABDOMINAL DISTENSION,9
fluvoxamine,Fluvoxamine (Luvox),BLOOD THYROID STIMULATING HORMONE INCREASED,9
fluvoxamine,Fluvoxamine (Luvox),BRADYKINESIA,9
fluvoxamine,Fluvoxamine (Luvox),BUNDLE BRANCH BLOCK RIGHT,9
fluvoxamine,Fluvoxamine (Luvox),CARDIAC FAILURE CONGESTIVE,9
fluvoxamine,Fluvoxamine (Luvox),CHRONIC KIDNEY DISEASE,9
fluvoxamine,Fluvoxamine (Luvox),CONGESTIVE CARDIOMYOPATHY,9
fluvoxamine,Fluvoxamine (Luvox),DISINHIBITION,9
fluvoxamine,Fluvoxamine (Luvox),DRUG DOSE OMISSION,9
fluvoxamine,Fluvoxamine (Luvox),DRUG ERUPTION,9
fluvoxamine,Fluvoxamine (Luvox),ELECTROENCEPHALOGRAM ABNORMAL,9
fluvoxamine,Fluvoxamine (Luvox),EMOTIONAL DISORDER,9
fluvoxamine,Fluvoxamine (Luvox),ENURESIS,9
fluvoxamine,Fluvoxamine (Luvox),FEAR,9
fluvoxamine,Fluvoxamine (Luvox),GENERAL PHYSICAL HEALTH DETERIORATION,9
fluvoxamine,Fluvoxamine (Luvox),"HALLUCINATION, VISUAL",9
fluvoxamine,Fluvoxamine (Luvox),HEPATIC FAILURE,9
fluvoxamine,Fluvoxamine (Luvox),HEPATIC STEATOSIS,9
fluvoxamine,Fluvoxamine (Luvox),HYPERREFLEXIA,9
fluvoxamine,Fluvoxamine (Luvox),HYPOXIA,9
fluvoxamine,Fluvoxamine (Luvox),IMPULSIVE BEHAVIOUR,9
fluvoxamine,Fluvoxamine (Luvox),JOINT SWELLING,9
fluvoxamine,Fluvoxamine (Luvox),LYMPHADENOPATHY,9
fluvoxamine,Fluvoxamine (Luvox),MENTAL STATUS CHANGES,9
fluvoxamine,Fluvoxamine (Luvox),OBESITY,9
fluvoxamine,Fluvoxamine (Luvox),RESPIRATORY DEPRESSION,9
fluvoxamine,Fluvoxamine (Luvox),SKIN WARM,9
fluvoxamine,Fluvoxamine (Luvox),STATUS EPILEPTICUS,9
fluvoxamine,Fluvoxamine (Luvox),UNRESPONSIVE TO STIMULI,9
fluvoxamine,Fluvoxamine (Luvox),ABORTION SPONTANEOUS,8
fluvoxamine,Fluvoxamine (Luvox),ACCIDENTAL OVERDOSE,8
fluvoxamine,Fluvoxamine (Luvox),AREFLEXIA,8
fluvoxamine,Fluvoxamine (Luvox),BLOOD CHOLESTEROL INCREASED,8
fluvoxamine,Fluvoxamine (Luvox),BLOOD TRIGLYCERIDES INCREASED,8
fluvoxamine,Fluvoxamine (Luvox),BRADYPNOEA,8
fluvoxamine,Fluvoxamine (Luvox),BRAIN OEDEMA,8
fluvoxamine,Fluvoxamine (Luvox),CARDIAC FAILURE ACUTE,8
fluvoxamine,Fluvoxamine (Luvox),CIRCULATORY COLLAPSE,8
fluvoxamine,Fluvoxamine (Luvox),COGNITIVE DISORDER,8
fluvoxamine,Fluvoxamine (Luvox),DISEASE RECURRENCE,8
fluvoxamine,Fluvoxamine (Luvox),EATING DISORDER,8
fluvoxamine,Fluvoxamine (Luvox),ECZEMA,8
fluvoxamine,Fluvoxamine (Luvox),EPISTAXIS,8
fluvoxamine,Fluvoxamine (Luvox),FEELING JITTERY,8
fluvoxamine,Fluvoxamine (Luvox),GASTRIC ULCER,8
fluvoxamine,Fluvoxamine (Luvox),HAEMODIALYSIS,8
fluvoxamine,Fluvoxamine (Luvox),HEAD INJURY,8
fluvoxamine,Fluvoxamine (Luvox),HYPERGLYCAEMIA,8
fluvoxamine,Fluvoxamine (Luvox),HYPERTHERMIA,8
fluvoxamine,Fluvoxamine (Luvox),INFUSION RELATED REACTION,8
fluvoxamine,Fluvoxamine (Luvox),LIBIDO DECREASED,8
fluvoxamine,Fluvoxamine (Luvox),LIVER FUNCTION TEST ABNORMAL,8
fluvoxamine,Fluvoxamine (Luvox),NERVOUS SYSTEM DISORDER,8
fluvoxamine,Fluvoxamine (Luvox),PARKINSONISM,8
fluvoxamine,Fluvoxamine (Luvox),RED BLOOD CELL COUNT DECREASED,8
fluvoxamine,Fluvoxamine (Luvox),STEVENS-JOHNSON SYNDROME,8
fluvoxamine,Fluvoxamine (Luvox),ACTIVATION SYNDROME,7
fluvoxamine,Fluvoxamine (Luvox),ACTIVITIES OF DAILY LIVING IMPAIRED,7
fluvoxamine,Fluvoxamine (Luvox),ARRHYTHMIA,7
fluvoxamine,Fluvoxamine (Luvox),BLOOD GLUCOSE INCREASED,7
fluvoxamine,Fluvoxamine (Luvox),CARDIAC FAILURE,7
fluvoxamine,Fluvoxamine (Luvox),CELLULITIS,7
fluvoxamine,Fluvoxamine (Luvox),CEREBELLAR ATROPHY,7
fluvoxamine,Fluvoxamine (Luvox),CEREBRAL INFARCTION,7
fluvoxamine,Fluvoxamine (Luvox),DELAYED RECOVERY FROM ANAESTHESIA,7
fluvoxamine,Fluvoxamine (Luvox),DIABETES MELLITUS INADEQUATE CONTROL,7
fluvoxamine,Fluvoxamine (Luvox),DIFFICULTY IN WALKING,7
fluvoxamine,Fluvoxamine (Luvox),DYSSTASIA,7
fluvoxamine,Fluvoxamine (Luvox),EMOTIONAL DISTRESS,7
fluvoxamine,Fluvoxamine (Luvox),GASTRITIS,7
fluvoxamine,Fluvoxamine (Luvox),GASTROINTESTINAL DISORDER,7
fluvoxamine,Fluvoxamine (Luvox),GASTROINTESTINAL HAEMORRHAGE,7
fluvoxamine,Fluvoxamine (Luvox),HAEMATOMA,7
fluvoxamine,Fluvoxamine (Luvox),HEAD DISCOMFORT,7
fluvoxamine,Fluvoxamine (Luvox),HYPERKALAEMIA,7
fluvoxamine,Fluvoxamine (Luvox),INITIAL INSOMNIA,7
fluvoxamine,Fluvoxamine (Luvox),INTENTIONAL PRODUCT MISUSE,7
fluvoxamine,Fluvoxamine (Luvox),INTERNATIONAL NORMALISED RATIO INCREASED,7
fluvoxamine,Fluvoxamine (Luvox),JAUNDICE,7
fluvoxamine,Fluvoxamine (Luvox),LABELLED DRUG-FOOD INTERACTION ISSUE,7
fluvoxamine,Fluvoxamine (Luvox),MIDDLE INSOMNIA,7
fluvoxamine,Fluvoxamine (Luvox),MOOD ALTERED,7
fluvoxamine,Fluvoxamine (Luvox),MUSCULOSKELETAL PAIN,7
fluvoxamine,Fluvoxamine (Luvox),OXYGEN SATURATION DECREASED,7
fluvoxamine,Fluvoxamine (Luvox),PNEUMONIA ASPIRATION,7
fluvoxamine,Fluvoxamine (Luvox),PSYCHIATRIC SYMPTOM,7
fluvoxamine,Fluvoxamine (Luvox),RASH GENERALISED,7
fluvoxamine,Fluvoxamine (Luvox),RASH PRURITIC,7
fluvoxamine,Fluvoxamine (Luvox),RETCHING,7
fluvoxamine,Fluvoxamine (Luvox),RHINORRHOEA,7
fluvoxamine,Fluvoxamine (Luvox),STAPHYLOCOCCAL INFECTION,7
fluvoxamine,Fluvoxamine (Luvox),SURGERY,7
fluvoxamine,Fluvoxamine (Luvox),SWELLING,7
fluvoxamine,Fluvoxamine (Luvox),SWOLLEN TONGUE,7
fluvoxamine,Fluvoxamine (Luvox),TARDIVE DYSKINESIA,7
fluvoxamine,Fluvoxamine (Luvox),THINKING ABNORMAL,7
fluvoxamine,Fluvoxamine (Luvox),THIRST,7
fluvoxamine,Fluvoxamine (Luvox),THROMBOSIS,7
fluvoxamine,Fluvoxamine (Luvox),TIC,7
fluvoxamine,Fluvoxamine (Luvox),URINARY INCONTINENCE,7
fluvoxamine,Fluvoxamine (Luvox),ACUTE MYOCARDIAL INFARCTION,6
fluvoxamine,Fluvoxamine (Luvox),ANXIETY DISORDER,6
fluvoxamine,Fluvoxamine (Luvox),APHASIA,6
fluvoxamine,Fluvoxamine (Luvox),BLOOD BILIRUBIN INCREASED,6
fluvoxamine,Fluvoxamine (Luvox),BLOOD POTASSIUM DECREASED,6
fluvoxamine,Fluvoxamine (Luvox),BLOOD PRESSURE DIASTOLIC DECREASED,6
fluvoxamine,Fluvoxamine (Luvox),BONE PAIN,6
fluvoxamine,Fluvoxamine (Luvox),BRADYPHRENIA,6
